OTUID	Rank1	Rank2	Rank3	Rank4	Rank5	Rank6	Rank7	FullTaxonomy	LeafTaxa	superkingdom	phylum	class	kingdom	order	family	genus	species	subclass	subphylum	tribe	varietas	subfamily	superorder	subtribe	subgenus
72b9862c18c85c85295a850489c45ea3	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophyceae	Nitzschia	Cymbella cistuliformis	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophyceae; Nitzschia; Cymbella cistuliformis	Cymbella cistuliformis	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	Cymbellales	Cymbellaceae	Cymbella	Cymbella cistuliformis	NA	NA	NA	NA	NA	NA	NA	NA
9a7bc372b58b3188de2f4352155b7ac9	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	NA	NA	NA	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	Chlorophyta	Eukaryota	Chlorophyta	NA	Viridiplantae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3e7608f9d65e25f84cee7430a865ff9e	Eukaryota	SAR	Stramenopiles	Ochrophyta	Fragilariales	Hyalosira	Hyalosira	Eukaryota; SAR; Stramenopiles; Ochrophyta; Fragilariales; Hyalosira; Hyalosira	Hyalosira	Eukaryota	Bacillariophyta	Fragilariophyceae	NA	Striatellales	Striatellaceae	Hyalosira	NA	Fragilariophycidae	NA	NA	NA	NA	NA	NA	NA
c069e20748b52ccc2ddd4cd2beedadb8	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	NA	NA	NA	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	Chlorophyta	Eukaryota	Chlorophyta	NA	Viridiplantae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d7815f34c45fc89dd7a540dc2f4aaf46	Eukaryota	SAR	Stramenopiles	Ochrophyta	Diatomea	Coscinodiscophytina	Paralia sol	Eukaryota; SAR; Stramenopiles; Ochrophyta; Diatomea; Coscinodiscophytina; Paralia sol	Paralia sol	Eukaryota	Bacillariophyta	Coscinodiscophyceae	NA	Paraliales	Paraliaceae	Paralia	Paralia sol	Coscinodiscophycidae	NA	NA	NA	NA	NA	NA	NA
d42e09f10c8e1512efef142153ac6c6a	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophytina	Bacillariophyceae	Bacillariophyceae	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophytina; Bacillariophyceae; Bacillariophyceae	Bacillariophyceae	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
c75d018455539791ab60a49c0ee20c1b	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophyceae	Nitzschia	Nitzschia microcephala	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophyceae; Nitzschia; Nitzschia microcephala	Nitzschia microcephala	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	Bacillariales	Bacillariaceae	Nitzschia	Nitzschia microcephala	NA	NA	NA	NA	NA	NA	NA	NA
7f52c52156fbb1bae5b671f33d542106	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	NA	NA	NA	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	Chlorophyta	Eukaryota	Chlorophyta	NA	Viridiplantae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7964fe3962a1bdc811e2fbae735c4538	Eukaryota	SAR	Stramenopiles	Ochrophyta	Chromulinales	Chrysochaete	Chrysochaete britannica	Eukaryota; SAR; Stramenopiles; Ochrophyta; Chromulinales; Chrysochaete; Chrysochaete britannica	Chrysochaete britannica	Eukaryota	NA	Chrysophyceae	NA	Chromulinales	Chrysocapsaceae	Chrysochaete	Chrysochaete britannica	NA	NA	NA	NA	NA	NA	NA	NA
6374b83897bc9479871a981c60e5bb8c	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophyceae	Gomphonema	Gomphonema	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophyceae; Gomphonema; Gomphonema	Gomphonema	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	Cymbellales	Gomphonemataceae	Gomphonema	NA	NA	NA	NA	NA	NA	NA	NA	NA
3caa4ba02d1d4ed533f559ab9193393d	Eukaryota	SAR	Stramenopiles	Ochrophyta	Ochromonadales	Paraphysomonas	Paraphysomonas	Eukaryota; SAR; Stramenopiles; Ochrophyta; Ochromonadales; Paraphysomonas; Paraphysomonas	Paraphysomonas	Eukaryota	NA	Chrysophyceae	NA	Chromulinales	Paraphysomonadaceae	Paraphysomonas	NA	NA	NA	NA	NA	NA	NA	NA	NA
fcacc05b02e19ffb1f7ee129a1badc1f	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	NA	NA	NA	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	Chlorophyta	Eukaryota	Chlorophyta	NA	Viridiplantae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
afd6a951849650dea7b91d8750028e3c	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	Trebouxiophyceae	NA	NA	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Trebouxiophyceae; Ambiguous_taxa; Ambiguous_taxa	Trebouxiophyceae	Eukaryota	Chlorophyta	Trebouxiophyceae	Viridiplantae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
087e7e1a3416fbf4fe9b6055374a025e	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophyceae	Pleurosigma	Pleurosigma	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophyceae; Pleurosigma; Pleurosigma	Pleurosigma	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	Naviculales	Pleurosigmataceae	Pleurosigma	NA	NA	NA	NA	NA	NA	NA	NA	NA
19c73566f9c7ac8aa62c039ba4211917	Eukaryota	SAR	Stramenopiles	Ochrophyta	NA	NA	NA	Eukaryota; SAR; Stramenopiles; Ochrophyta; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	Ochrophyta	NA	Ochrophyta	NA	Chromista	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
948ff9b60dc23983f7c3613d988541f4	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	Chlamydomonadales	Wislouchiella	Phacotus sphaericus	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Chlamydomonadales; Wislouchiella; Phacotus sphaericus	Phacotus sphaericus	Eukaryota	Chlorophyta	Chlorophyceae	Viridiplantae	Chlamydomonadales	Phacotaceae	Phacotus	Phacotus sphaericus	NA	NA	NA	NA	NA	NA	NA	NA
3cd9b86e74540423e471dae92802baa9	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophyceae	NA	NA	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophyceae; uncultured; uncultured	Bacillariophyceae	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1ef03150d183451492beb66cb5f45064	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophyceae	Pinnularia	Caloneis amphisbaena	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophyceae; Pinnularia; Caloneis amphisbaena	Caloneis amphisbaena	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	Naviculales	Naviculaceae	Caloneis	Caloneis amphisbaena	NA	NA	NA	NA	NA	NA	NA	NA
7c20e6b9b18c7ffd53f40723177c9499	Eukaryota	Archaeplastida	Chloroplastida	Charophyta	Celastrales	Canotia	Canotia holacantha	Eukaryota; Archaeplastida; Chloroplastida; Charophyta; Celastrales; Canotia; Canotia holacantha	Canotia holacantha	Eukaryota	Streptophyta	Magnoliopsida	Viridiplantae	Celastrales	Celastraceae	Canotia	Canotia holacantha	NA	Streptophytina	NA	NA	NA	NA	NA	NA
2ea8731ae68b0f2be9dba6eee682f167	Eukaryota	SAR	Stramenopiles	Ochrophyta	Ochromonadales	Paraphysomonas	Paraphysomonas	Eukaryota; SAR; Stramenopiles; Ochrophyta; Ochromonadales; Paraphysomonas; Paraphysomonas	Paraphysomonas	Eukaryota	NA	Chrysophyceae	NA	Chromulinales	Paraphysomonadaceae	Paraphysomonas	NA	NA	NA	NA	NA	NA	NA	NA	NA
cbec9b540ce565310ccf42c9ef188aba	Eukaryota	SAR	Stramenopiles	Ochrophyta	Mediophyceae	Chaetoceros	Chaetoceros	Eukaryota; SAR; Stramenopiles; Ochrophyta; Mediophyceae; Chaetoceros; Chaetoceros	Chaetoceros	Eukaryota	Bacillariophyta	Coscinodiscophyceae	NA	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA	Chaetocerotophycidae	NA	NA	NA	NA	NA	NA	NA
4eb069ad0044a0f1ffa6406f63ee6589	Eukaryota	SAR	Stramenopiles	Ochrophyta	NA	NA	NA	Eukaryota; SAR; Stramenopiles; Ochrophyta; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	Ochrophyta	NA	Ochrophyta	NA	Chromista	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9665631f92a71e1547147ceaa2f66fa9	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	NA	NA	NA	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	Chlorophyta	Eukaryota	Chlorophyta	NA	Viridiplantae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d6c4ae2f35feff3332405deb324d5742	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	NA	NA	NA	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	Chlorophyta	Eukaryota	Chlorophyta	NA	Viridiplantae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4951c5e468153eca8141127320997c0b	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophytina	Bacillariophyceae	Bacillariophyceae	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophytina; Bacillariophyceae; Bacillariophyceae	Bacillariophyceae	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
39c563e1c87bc018eb68a20737f0c0f4	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophytina	Bacillariophyceae	Bacillariophyceae	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophytina; Bacillariophyceae; Bacillariophyceae	Bacillariophyceae	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dbbf72c88a8d58fd776cd20ce887c833	Eukaryota	Archaeplastida	Chloroplastida	Charophyta	Brassicales	Brassica	Brassica juncea var tumida	Eukaryota; Archaeplastida; Chloroplastida; Charophyta; Brassicales; Brassica; Brassica juncea var tumida	Brassica juncea var tumida	Eukaryota	Streptophyta	Magnoliopsida	Viridiplantae	Brassicales	Brassicaceae	Brassica	Brassica juncea	NA	Streptophytina	Brassiceae	Brassica juncea var. tumida	NA	NA	NA	NA
14415bf6e4ec7d02d0aff1ea9bf40fe1	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	Chlorophyceae	NA	NA	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Chlorophyceae; uncultured; uncultured	Chlorophyceae	Eukaryota	Chlorophyta	Chlorophyceae	Viridiplantae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
c373002b812c7cbf328f5af4c8cae1d7	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophyceae	Nitzschia	Cymbella cistuliformis	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophyceae; Nitzschia; Cymbella cistuliformis	Cymbella cistuliformis	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	Cymbellales	Cymbellaceae	Cymbella	Cymbella cistuliformis	NA	NA	NA	NA	NA	NA	NA	NA
1fa7baf81431a428027553a822174275	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophyceae	Amphora	Amphora	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophyceae; Amphora; Amphora	Amphora	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	Thalassiophysales	Catenulaceae	Amphora	NA	NA	NA	NA	NA	NA	NA	NA	NA
996966a3b2a6a95c3267fa43b8188e9b	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	NA	Chlorochytrium	Chlorochytrium lemnae	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Incertae Sedis; Chlorochytrium; Chlorochytrium lemnae	Chlorochytrium lemnae	Eukaryota	Chlorophyta	Chlorophyceae	Viridiplantae	Protosiphonales	Protosiphonaceae	Chlorochytrium	Chlorochytrium lemnae	NA	NA	NA	NA	NA	NA	NA	NA
c61040f0f8c977995cc5e5f43f00852b	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophytina	Bacillariophyceae	Bacillariophyceae	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophytina; Bacillariophyceae; Bacillariophyceae	Bacillariophyceae	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7a8225d9ee142db58d00f9787c16a6b4	Eukaryota	Archaeplastida	Chloroplastida	Charophyta	Orthotrichales	Niphotrichum	Racomitrium elongatum	Eukaryota; Archaeplastida; Chloroplastida; Charophyta; Orthotrichales; Niphotrichum; Racomitrium elongatum	Racomitrium elongatum	Eukaryota	Streptophyta	Bryopsida	Viridiplantae	Grimmiales	Grimmiaceae	Niphotrichum	Niphotrichum elongatum	Dicranidae	Streptophytina	NA	NA	NA	NA	NA	NA
d2acefad08dca14627d771140031cf01	Eukaryota	SAR	Stramenopiles	Ochrophyta	Fragilariales	Fragilaria	Fragilaria rumpens	Eukaryota; SAR; Stramenopiles; Ochrophyta; Fragilariales; Fragilaria; Fragilaria rumpens	Fragilaria rumpens	Eukaryota	Bacillariophyta	Fragilariophyceae	NA	Fragilariales	Fragilariaceae	Fragilaria	Fragilaria rumpens	Fragilariophycidae	NA	NA	NA	NA	NA	NA	NA
d6509dbbd134bc143926d11d6b69ed03	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophyceae	Navicula	Navicula	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophyceae; Navicula; Navicula	Navicula	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	Naviculales	Naviculaceae	Navicula	NA	NA	NA	NA	NA	NA	NA	NA	NA
9c8bbb9e0ad5563cb66b14882e7405cb	Eukaryota	SAR	Stramenopiles	Ochrophyta	Fragilariales	Staurosira	Synedra berolinensis	Eukaryota; SAR; Stramenopiles; Ochrophyta; Fragilariales; Staurosira; Synedra berolinensis	Synedra berolinensis	Eukaryota	Bacillariophyta	Fragilariophyceae	NA	Fragilariales	Fragilariaceae	Synedra	Synedra berolinensis	Fragilariophycidae	NA	NA	NA	NA	NA	NA	NA
65a0613fad40e9d13bdf75b918e03953	Eukaryota	SAR	Stramenopiles	Ochrophyta	Mediophyceae	Thalassiosira	Thalassiosira	Eukaryota; SAR; Stramenopiles; Ochrophyta; Mediophyceae; Thalassiosira; Thalassiosira	Thalassiosira	Eukaryota	Bacillariophyta	Coscinodiscophyceae	NA	Thalassiosirales	Thalassiosiraceae	Thalassiosira	NA	Thalassiosirophycidae	NA	NA	NA	NA	NA	NA	NA
5c644864e933f1f294ac56cf3c96c205	Eukaryota	SAR	Stramenopiles	Ochrophyta	Ochromonadales	Paraphysomonas	Paraphysomonas	Eukaryota; SAR; Stramenopiles; Ochrophyta; Ochromonadales; Paraphysomonas; Paraphysomonas	Paraphysomonas	Eukaryota	NA	Chrysophyceae	NA	Chromulinales	Paraphysomonadaceae	Paraphysomonas	NA	NA	NA	NA	NA	NA	NA	NA	NA
8b48c9955b7118e5601eb28c3931d5c9	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophyceae	Navicula	Navicula	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophyceae; Navicula; Navicula	Navicula	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	Naviculales	Naviculaceae	Navicula	NA	NA	NA	NA	NA	NA	NA	NA	NA
1dd98e92a799ce241f47928ade8aebc3	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	NA	NA	NA	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	Chlorophyta	Eukaryota	Chlorophyta	NA	Viridiplantae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
14213edaefaa721d64d181e3b93d6c9c	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophyceae	Encyonema	Encyonema	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophyceae; Encyonema; Encyonema	Encyonema	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	Cymbellales	Cymbellaceae	Encyonema	NA	NA	NA	NA	NA	NA	NA	NA	NA
9e08c40c38f0ddb95e474240d0e04925	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophyceae	Gomphonema	Gomphonema	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophyceae; Gomphonema; Gomphonema	Gomphonema	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	Cymbellales	Gomphonemataceae	Gomphonema	NA	NA	NA	NA	NA	NA	NA	NA	NA
7642ca562ad3d6711e9b4585c05c1ec7	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	Sphaeropleales	Stauridium	Stauridium	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Sphaeropleales; Stauridium; Stauridium	Stauridium	Eukaryota	Chlorophyta	Chlorophyceae	Viridiplantae	Sphaeropleales	Hydrodictyaceae	Stauridium	NA	NA	NA	NA	NA	NA	NA	NA	NA
0a38c2d56a56b7fa1bb53481398f77a8	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophyceae	Pinnularia	Pinnunavis	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophyceae; Pinnularia; Pinnunavis	Pinnunavis	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	Naviculales	Naviculaceae	Pinnunavis	NA	NA	NA	NA	NA	NA	NA	NA	NA
cc11f1c8d6d79322a40fae15df50504b	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophytina	Bacillariophyceae	Bacillariophyceae	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophytina; Bacillariophyceae; Bacillariophyceae	Bacillariophyceae	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ccebe00f0d4c09242025222fb161ff26	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophyceae	Eolimna	Eolimna subminuscula	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophyceae; Eolimna; Eolimna subminuscula	Eolimna subminuscula	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	Naviculales	Naviculaceae	Eolimna	Eolimna subminuscula	NA	NA	NA	NA	NA	NA	NA	NA
29afd6c4ab28a6a2a364d08e6a422131	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	NA	NA	NA	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	Chlorophyta	Eukaryota	Chlorophyta	NA	Viridiplantae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1979c782f2980f4fcb0fff3c2c51a9dc	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophyceae	Sellaphora	Sellaphora	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophyceae; Sellaphora; Sellaphora	Sellaphora	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	Naviculales	Sellaphoraceae	Sellaphora	NA	NA	NA	NA	NA	NA	NA	NA	NA
1031f7168d438fdfeb357d3c041fe0b4	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophyceae	Navicula	Navicula	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophyceae; Navicula; Navicula	Navicula	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	Naviculales	Naviculaceae	Navicula	NA	NA	NA	NA	NA	NA	NA	NA	NA
43a5725dd08cf6c95b6f41a759679842	Eukaryota	SAR	Stramenopiles	Ochrophyta	Fragilariales	Fragilaria	Fragilaria rumpens	Eukaryota; SAR; Stramenopiles; Ochrophyta; Fragilariales; Fragilaria; Fragilaria rumpens	Fragilaria rumpens	Eukaryota	Bacillariophyta	Fragilariophyceae	NA	Fragilariales	Fragilariaceae	Fragilaria	Fragilaria rumpens	Fragilariophycidae	NA	NA	NA	NA	NA	NA	NA
ac9f3e7c7bf8758869fb73865ef3b3e9	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophytina	Bacillariophyceae	Bacillariophyceae	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophytina; Bacillariophyceae; Bacillariophyceae	Bacillariophyceae	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
afd30b38d4c15df6d0316f9d574d43b7	Eukaryota	SAR	Stramenopiles	Ochrophyta	Melosirids	Melosira	Melosira varians	Eukaryota; SAR; Stramenopiles; Ochrophyta; Melosirids; Melosira; Melosira varians	Melosira varians	Eukaryota	Bacillariophyta	Coscinodiscophyceae	NA	Melosirales	Melosiraceae	Melosira	Melosira varians	Coscinodiscophycidae	NA	NA	NA	NA	NA	NA	NA
1cfd4448ad2190fa1626372e757ca8c0	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	Sphaeropleales	Neochloris	Neochloris	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Sphaeropleales; Neochloris; Neochloris	Neochloris	Eukaryota	Chlorophyta	Chlorophyceae	Viridiplantae	Sphaeropleales	Neochloridaceae	Neochloris	NA	NA	NA	NA	NA	NA	NA	NA	NA
42cff0c7b3c191aab0de6905ac5de13f	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophyceae	Amphora	Amphora	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophyceae; Amphora; Amphora	Amphora	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	Thalassiophysales	Catenulaceae	Amphora	NA	NA	NA	NA	NA	NA	NA	NA	NA
cd559141539a9bfcdc63282e7fc79e45	Eukaryota	Archaeplastida	Chloroplastida	Charophyta	Malvales	Gossypium	Gossypium hirsutum	Eukaryota; Archaeplastida; Chloroplastida; Charophyta; Malvales; Gossypium; Gossypium hirsutum	Gossypium hirsutum	Eukaryota	Streptophyta	Magnoliopsida	Viridiplantae	Malvales	Malvaceae	Gossypium	Gossypium hirsutum	NA	Streptophytina	NA	NA	Malvoideae	NA	NA	NA
3c479263dd523e1911c2fcf96698b20c	Eukaryota	SAR	Stramenopiles	Ochrophyta	Chromulinales	Phaeoplaca	Phaeoplaca thallosa	Eukaryota; SAR; Stramenopiles; Ochrophyta; Chromulinales; Phaeoplaca; Phaeoplaca thallosa	Phaeoplaca thallosa	Eukaryota	NA	Chrysophyceae	NA	Chromulinales	Phaeoplacaceae	Phaeoplaca	Phaeoplaca thallosa	NA	NA	NA	NA	NA	NA	NA	NA
f48fcc9877bf0152a8980a7427b63d25	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	Oedogoniales	Oedogonium	Oedogonium cylindrosporum	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Oedogoniales; Oedogonium; Oedogonium cylindrosporum	Oedogonium cylindrosporum	Eukaryota	Chlorophyta	Chlorophyceae	Viridiplantae	Oedogoniales	Oedogoniaceae	Oedogonium	Oedogonium cylindrosporum	NA	NA	NA	NA	NA	NA	NA	NA
15eb032937b0cb88454af4688624a526	Eukaryota	Archaeplastida	Chloroplastida	Charophyta	Orthotrichales	Niphotrichum	Racomitrium elongatum	Eukaryota; Archaeplastida; Chloroplastida; Charophyta; Orthotrichales; Niphotrichum; Racomitrium elongatum	Racomitrium elongatum	Eukaryota	Streptophyta	Bryopsida	Viridiplantae	Grimmiales	Grimmiaceae	Niphotrichum	Niphotrichum elongatum	Dicranidae	Streptophytina	NA	NA	NA	NA	NA	NA
f161e790f280876e7139efbfd1d37c65	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophyceae	Haslea	Haslea spicula	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophyceae; Haslea; Haslea spicula	Haslea spicula	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	Naviculales	Naviculaceae	Haslea	Haslea spicula	NA	NA	NA	NA	NA	NA	NA	NA
dc6ebefec13a46d2c089269461a9534c	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	Chaetophorales	Stigeoclonium	Stigeoclonium	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Chaetophorales; Stigeoclonium; Stigeoclonium	Stigeoclonium	Eukaryota	Chlorophyta	Chlorophyceae	Viridiplantae	Chaetophorales	Chaetophoraceae	Stigeoclonium	NA	NA	NA	NA	NA	NA	NA	NA	NA
34b702f99f221dcb8798b2683d8cfacb	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	Chlorophyceae	NA	NA	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Chlorophyceae; Ambiguous_taxa; Ambiguous_taxa	Chlorophyceae	Eukaryota	Chlorophyta	Chlorophyceae	Viridiplantae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
c44d6359787f19de3c4dd3d78556de56	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophyceae	Pleurosigma	Pleurosigma	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophyceae; Pleurosigma; Pleurosigma	Pleurosigma	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	Naviculales	Pleurosigmataceae	Pleurosigma	NA	NA	NA	NA	NA	NA	NA	NA	NA
16759318ca6c810e8154ee464ddb062c	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophyceae	Stenopterobia	Stenopterobia	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophyceae; Stenopterobia; Stenopterobia	Stenopterobia	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	Surirellales	Surirellaceae	Stenopterobia	NA	NA	NA	NA	NA	NA	NA	NA	NA
a40ba507e6809bcaea97f3685b022f02	Eukaryota	SAR	Stramenopiles	Ochrophyta	Synurales	Synura	Synura	Eukaryota; SAR; Stramenopiles; Ochrophyta; Synurales; Synura; Synura	Synura	Eukaryota	NA	Synurophyceae	NA	Synurales	Mallomonadaceae	Synura	NA	NA	NA	NA	NA	NA	NA	NA	NA
0e32c0a3e867612b3caa2ea25433519b	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophyceae	Navicula	Navicula	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophyceae; Navicula; Navicula	Navicula	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	Naviculales	Naviculaceae	Navicula	NA	NA	NA	NA	NA	NA	NA	NA	NA
